"","date","state","cases","variant","status","data"
"1020",2021-07-01,"W.P. Kuala Lumpur",8,"Beta B.1.351","voc","full"
"1021",2021-07-01,"Kedah",13,"Beta B.1.351","voc","full"
"1022",2021-07-01,"Perak",12,"Beta B.1.351","voc","full"
"1023",2021-07-01,"Johor",8,"Beta B.1.351","voc","full"
"1024",2021-07-01,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"1025",2021-07-01,"Terengganu",5,"Beta B.1.351","voc","full"
"1026",2021-07-01,"Negeri Sembilan",2,"Beta B.1.351","voc","full"
"1027",2021-07-01,"Sabah",4,"Beta B.1.351","voc","full"
"1028",2021-07-01,"Perlis",4,"Beta B.1.351","voc","full"
"1029",2021-07-01,"Pulau Pinang",5,"Beta B.1.351","voc","full"
"1030",2021-07-01,"Melaka",4,"Beta B.1.351","voc","full"
"1031",2021-07-01,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1032",2021-07-01,"Pahang",2,"Beta B.1.351","voc","full"
"1033",2021-07-01,"Malaysia",147,"Beta B.1.351","voc","full"
"1034",2021-07-01,"Selangor",2,"Delta B.1.617.2","voc","full"
"1035",2021-07-01,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1036",2021-07-01,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1037",2021-07-01,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"1038",2021-07-01,"Kedah",0,"Delta B.1.617.2","voc","full"
"1039",2021-07-01,"Perak",0,"Delta B.1.617.2","voc","full"
"1040",2021-07-01,"Johor",1,"Delta B.1.617.2","voc","full"
"1041",2021-07-01,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"1042",2021-07-01,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1043",2021-07-01,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"1044",2021-07-01,"Sabah",0,"Delta B.1.617.2","voc","full"
"1045",2021-07-01,"Perlis",0,"Delta B.1.617.2","voc","full"
"1046",2021-07-01,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"1047",2021-07-01,"Melaka",0,"Delta B.1.617.2","voc","full"
"1048",2021-07-01,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"1049",2021-07-01,"Pahang",0,"Delta B.1.617.2","voc","full"
"1050",2021-07-01,"Malaysia",9,"Delta B.1.617.2","voc","full"
"1051",2021-07-01,"Selangor",0,"Delta B.1.617.2","voc","full"
"1052",2021-07-01,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1053",2021-07-01,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1054",2021-07-01,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc","full"
"1055",2021-07-01,"Kedah",2,"Delta B.1.617.2","voc","full"
"1056",2021-07-01,"Perak",0,"Delta B.1.617.2","voc","full"
"1057",2021-07-01,"Johor",2,"Delta B.1.617.2","voc","full"
"1058",2021-07-01,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"1059",2021-07-01,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1060",2021-07-01,"Negeri Sembilan",6,"Delta B.1.617.2","voc","full"
"1061",2021-07-01,"Sabah",2,"Delta B.1.617.2","voc","full"
"1062",2021-07-01,"Perlis",1,"Delta B.1.617.2","voc","full"
"1063",2021-07-01,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"1064",2021-07-01,"Melaka",2,"Delta B.1.617.2","voc","full"
"1065",2021-07-01,"W.P. Labuan",5,"Delta B.1.617.2","voc","full"
"1066",2021-07-01,"Pahang",2,"Delta B.1.617.2","voc","full"
"1067",2021-07-01,"Malaysia",31,"Delta B.1.617.2","voc","full"
"1068",2021-07-01,"Selangor",1,"Kappa B.1.617.1","voc","full"
"1069",2021-07-01,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1070",2021-07-01,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1071",2021-07-01,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1072",2021-07-01,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1073",2021-07-01,"Perak",0,"Kappa B.1.617.1","voc","full"
"1074",2021-07-01,"Johor",3,"Kappa B.1.617.1","voc","full"
"1075",2021-07-01,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1076",2021-07-01,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1077",2021-07-01,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1078",2021-07-01,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1079",2021-07-01,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1080",2021-07-01,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1081",2021-07-01,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1082",2021-07-01,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1083",2021-07-01,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1084",2021-07-01,"Malaysia",4,"Kappa B.1.617.1","voc","full"
"1085",2021-07-01,"Selangor",0,"Kappa B.1.617.1","voc","full"
"1086",2021-07-01,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1087",2021-07-01,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1088",2021-07-01,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1089",2021-07-01,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1090",2021-07-01,"Perak",0,"Kappa B.1.617.1","voc","full"
"1091",2021-07-01,"Johor",0,"Kappa B.1.617.1","voc","full"
"1092",2021-07-01,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1093",2021-07-01,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1094",2021-07-01,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1095",2021-07-01,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1096",2021-07-01,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1097",2021-07-01,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1098",2021-07-01,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1099",2021-07-01,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1100",2021-07-01,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1101",2021-07-01,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"1102",2021-07-01,"Selangor",0,"Theta P.3","voi","full"
"1103",2021-07-01,"Kelantan",0,"Theta P.3","voi","full"
"1104",2021-07-01,"Sarawak",0,"Theta P.3","voi","full"
"1105",2021-07-01,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1106",2021-07-01,"Kedah",0,"Theta P.3","voi","full"
"1107",2021-07-01,"Perak",0,"Theta P.3","voi","full"
"1108",2021-07-01,"Johor",0,"Theta P.3","voi","full"
"1109",2021-07-01,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1110",2021-07-01,"Terengganu",0,"Theta P.3","voi","full"
"1111",2021-07-01,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1112",2021-07-01,"Sabah",0,"Theta P.3","voi","full"
"1113",2021-07-01,"Perlis",0,"Theta P.3","voi","full"
"1114",2021-07-01,"Pulau Pinang",0,"Theta P.3","voi","full"
"1115",2021-07-01,"Melaka",0,"Theta P.3","voi","full"
"1116",2021-07-01,"W.P. Labuan",0,"Theta P.3","voi","full"
"1117",2021-07-01,"Pahang",0,"Theta P.3","voi","full"
"1118",2021-07-01,"Malaysia",0,"Theta P.3","voi","full"
"1119",2021-07-01,"Selangor",0,"Theta P.3","voi","full"
"1120",2021-07-01,"Kelantan",0,"Theta P.3","voi","full"
"1121",2021-07-01,"Sarawak",12,"Theta P.3","voi","full"
"1122",2021-07-01,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1123",2021-07-01,"Kedah",0,"Theta P.3","voi","full"
"1124",2021-07-01,"Perak",0,"Theta P.3","voi","full"
"1125",2021-07-01,"Johor",0,"Theta P.3","voi","full"
"1126",2021-07-01,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1127",2021-07-01,"Terengganu",0,"Theta P.3","voi","full"
"1128",2021-07-01,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1129",2021-07-01,"Sabah",0,"Theta P.3","voi","full"
"1130",2021-07-01,"Perlis",0,"Theta P.3","voi","full"
"1131",2021-07-01,"Pulau Pinang",0,"Theta P.3","voi","full"
"1132",2021-07-01,"Melaka",0,"Theta P.3","voi","full"
"1133",2021-07-01,"W.P. Labuan",0,"Theta P.3","voi","full"
"1134",2021-07-01,"Pahang",0,"Theta P.3","voi","full"
"1135",2021-07-01,"Malaysia",12,"Theta P.3","voi","full"
"1136",2021-07-01,"Selangor",0,"Eta B.1.525","voi","full"
"1137",2021-07-01,"Kelantan",0,"Eta B.1.525","voi","full"
"1138",2021-07-01,"Sarawak",1,"Eta B.1.525","voi","full"
"1139",2021-07-01,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"1140",2021-07-01,"Kedah",0,"Eta B.1.525","voi","full"
"1141",2021-07-01,"Perak",0,"Eta B.1.525","voi","full"
"1142",2021-07-01,"Johor",0,"Eta B.1.525","voi","full"
"1143",2021-07-01,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1144",2021-07-01,"Terengganu",0,"Eta B.1.525","voi","full"
"1145",2021-07-01,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1146",2021-07-01,"Sabah",0,"Eta B.1.525","voi","full"
"1147",2021-07-01,"Perlis",0,"Eta B.1.525","voi","full"
"1148",2021-07-01,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1149",2021-07-01,"Melaka",0,"Eta B.1.525","voi","full"
"1150",2021-07-01,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1151",2021-07-01,"Pahang",0,"Eta B.1.525","voi","full"
"1152",2021-07-01,"Malaysia",3,"Eta B.1.525","voi","full"
"1153",2021-07-01,"Selangor",0,"Eta B.1.525","voi","full"
"1154",2021-07-01,"Kelantan",0,"Eta B.1.525","voi","full"
"1155",2021-07-01,"Sarawak",0,"Eta B.1.525","voi","full"
"1156",2021-07-01,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi","full"
"1157",2021-07-01,"Kedah",0,"Eta B.1.525","voi","full"
"1158",2021-07-01,"Perak",0,"Eta B.1.525","voi","full"
"1159",2021-07-01,"Johor",0,"Eta B.1.525","voi","full"
"1160",2021-07-01,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1161",2021-07-01,"Terengganu",0,"Eta B.1.525","voi","full"
"1162",2021-07-01,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1163",2021-07-01,"Sabah",0,"Eta B.1.525","voi","full"
"1164",2021-07-01,"Perlis",0,"Eta B.1.525","voi","full"
"1165",2021-07-01,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1166",2021-07-01,"Melaka",0,"Eta B.1.525","voi","full"
"1167",2021-07-01,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1168",2021-07-01,"Pahang",0,"Eta B.1.525","voi","full"
"1169",2021-07-01,"Malaysia",0,"Eta B.1.525","voi","full"
"1170",2021-07-13,"Selangor",2,"Alpha B.1.1.7","voc","full"
"1171",2021-07-13,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1172",2021-07-13,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1173",2021-07-13,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc","full"
"1174",2021-07-13,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1175",2021-07-13,"Perak",0,"Alpha B.1.1.7","voc","full"
"1176",2021-07-13,"Johor",0,"Alpha B.1.1.7","voc","full"
"1177",2021-07-13,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1178",2021-07-13,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1179",2021-07-13,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1180",2021-07-13,"Sabah",0,"Alpha B.1.1.7","voc","full"
"1181",2021-07-13,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1182",2021-07-13,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1183",2021-07-13,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1184",2021-07-13,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1185",2021-07-13,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1186",2021-07-13,"Malaysia",5,"Alpha B.1.1.7","voc","full"
"1187",2021-07-13,"Selangor",3,"Alpha B.1.1.7","voc","full"
"1188",2021-07-13,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1189",2021-07-13,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1190",2021-07-13,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc","full"
"1191",2021-07-13,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1192",2021-07-13,"Perak",0,"Alpha B.1.1.7","voc","full"
"1193",2021-07-13,"Johor",0,"Alpha B.1.1.7","voc","full"
"1194",2021-07-13,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1195",2021-07-13,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1196",2021-07-13,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1197",2021-07-13,"Sabah",3,"Alpha B.1.1.7","voc","full"
"1198",2021-07-13,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1199",2021-07-13,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1200",2021-07-13,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1201",2021-07-13,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1202",2021-07-13,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1203",2021-07-13,"Malaysia",6,"Alpha B.1.1.7","voc","full"
"1204",2021-07-13,"Selangor",0,"Beta B.1.351","voc","full"
"1205",2021-07-13,"Kelantan",0,"Beta B.1.351","voc","full"
"1206",2021-07-13,"Sarawak",1,"Beta B.1.351","voc","full"
"1207",2021-07-13,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc","full"
"1208",2021-07-13,"Kedah",0,"Beta B.1.351","voc","full"
"1209",2021-07-13,"Perak",0,"Beta B.1.351","voc","full"
"1210",2021-07-13,"Johor",0,"Beta B.1.351","voc","full"
"1211",2021-07-13,"W.P. Putrajaya",0,"Beta B.1.351","voc","full"
"1212",2021-07-13,"Terengganu",0,"Beta B.1.351","voc","full"
"1213",2021-07-13,"Negeri Sembilan",0,"Beta B.1.351","voc","full"
"1214",2021-07-13,"Sabah",0,"Beta B.1.351","voc","full"
"1215",2021-07-13,"Perlis",0,"Beta B.1.351","voc","full"
"1216",2021-07-13,"Pulau Pinang",0,"Beta B.1.351","voc","full"
"1217",2021-07-13,"Melaka",0,"Beta B.1.351","voc","full"
"1218",2021-07-13,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1219",2021-07-13,"Pahang",0,"Beta B.1.351","voc","full"
"1220",2021-07-13,"Malaysia",1,"Beta B.1.351","voc","full"
"1221",2021-07-13,"Selangor",47,"Beta B.1.351","voc","full"
"1222",2021-07-13,"Kelantan",24,"Beta B.1.351","voc","full"
"1223",2021-07-13,"Sarawak",43,"Beta B.1.351","voc","full"
"1224",2021-07-13,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc","full"
"1225",2021-07-13,"Kedah",13,"Beta B.1.351","voc","full"
"1226",2021-07-13,"Perak",13,"Beta B.1.351","voc","full"
"1227",2021-07-13,"Johor",8,"Beta B.1.351","voc","full"
"1228",2021-07-13,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"1229",2021-07-13,"Terengganu",9,"Beta B.1.351","voc","full"
"1230",2021-07-13,"Negeri Sembilan",2,"Beta B.1.351","voc","full"
"1231",2021-07-13,"Sabah",4,"Beta B.1.351","voc","full"
"1232",2021-07-13,"Perlis",4,"Beta B.1.351","voc","full"
"1233",2021-07-13,"Pulau Pinang",6,"Beta B.1.351","voc","full"
"1234",2021-07-13,"Melaka",7,"Beta B.1.351","voc","full"
"1235",2021-07-13,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1236",2021-07-13,"Pahang",2,"Beta B.1.351","voc","full"
"1237",2021-07-13,"Malaysia",194,"Beta B.1.351","voc","full"
"1238",2021-07-13,"Selangor",2,"Delta B.1.617.2","voc","full"
"1239",2021-07-13,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1240",2021-07-13,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1241",2021-07-13,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"1242",2021-07-13,"Kedah",0,"Delta B.1.617.2","voc","full"
"1243",2021-07-13,"Perak",0,"Delta B.1.617.2","voc","full"
"1244",2021-07-13,"Johor",1,"Delta B.1.617.2","voc","full"
"1245",2021-07-13,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"1246",2021-07-13,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1247",2021-07-13,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"1248",2021-07-13,"Sabah",0,"Delta B.1.617.2","voc","full"
"1249",2021-07-13,"Perlis",0,"Delta B.1.617.2","voc","full"
"1250",2021-07-13,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"1251",2021-07-13,"Melaka",0,"Delta B.1.617.2","voc","full"
"1252",2021-07-13,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"1253",2021-07-13,"Pahang",0,"Delta B.1.617.2","voc","full"
"1254",2021-07-13,"Malaysia",9,"Delta B.1.617.2","voc","full"
"1255",2021-07-13,"Selangor",5,"Delta B.1.617.2","voc","full"
"1256",2021-07-13,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1257",2021-07-13,"Sarawak",1,"Delta B.1.617.2","voc","full"
"1258",2021-07-13,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc","full"
"1259",2021-07-13,"Kedah",2,"Delta B.1.617.2","voc","full"
"1260",2021-07-13,"Perak",0,"Delta B.1.617.2","voc","full"
"1261",2021-07-13,"Johor",4,"Delta B.1.617.2","voc","full"
"1262",2021-07-13,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"1263",2021-07-13,"Terengganu",1,"Delta B.1.617.2","voc","full"
"1264",2021-07-13,"Negeri Sembilan",6,"Delta B.1.617.2","voc","full"
"1265",2021-07-13,"Sabah",3,"Delta B.1.617.2","voc","full"
"1266",2021-07-13,"Perlis",2,"Delta B.1.617.2","voc","full"
"1267",2021-07-13,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"1268",2021-07-13,"Melaka",5,"Delta B.1.617.2","voc","full"
"1269",2021-07-13,"W.P. Labuan",10,"Delta B.1.617.2","voc","full"
"1270",2021-07-13,"Pahang",10,"Delta B.1.617.2","voc","full"
"1271",2021-07-13,"Malaysia",58,"Delta B.1.617.2","voc","full"
"1272",2021-07-13,"Selangor",1,"Kappa B.1.617.1","voc","full"
"1273",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1274",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1275",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1276",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1277",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc","full"
"1278",2021-07-13,"Johor",0,"Kappa B.1.617.1","voc","full"
"1279",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1280",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1281",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1282",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1283",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1284",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1285",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1286",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1287",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1288",2021-07-13,"Malaysia",4,"Kappa B.1.617.1","voc","full"
"1289",2021-07-13,"Selangor",0,"Kappa B.1.617.1","voc","full"
"1290",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1291",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1292",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1293",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1294",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc","full"
"1295",2021-07-13,"Johor",3,"Kappa B.1.617.1","voc","full"
"1296",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1297",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1298",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1299",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1300",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1301",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1302",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1303",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1304",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1305",2021-07-13,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"1306",2021-07-13,"Selangor",0,"Theta P.3","voi","full"
"1307",2021-07-13,"Kelantan",0,"Theta P.3","voi","full"
"1308",2021-07-13,"Sarawak",0,"Theta P.3","voi","full"
"1309",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1310",2021-07-13,"Kedah",0,"Theta P.3","voi","full"
"1311",2021-07-13,"Perak",0,"Theta P.3","voi","full"
"1312",2021-07-13,"Johor",0,"Theta P.3","voi","full"
"1313",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1314",2021-07-13,"Terengganu",0,"Theta P.3","voi","full"
"1315",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1316",2021-07-13,"Sabah",0,"Theta P.3","voi","full"
"1317",2021-07-13,"Perlis",0,"Theta P.3","voi","full"
"1318",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi","full"
"1319",2021-07-13,"Melaka",0,"Theta P.3","voi","full"
"1320",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi","full"
"1321",2021-07-13,"Pahang",0,"Theta P.3","voi","full"
"1322",2021-07-13,"Malaysia",0,"Theta P.3","voi","full"
"1323",2021-07-13,"Selangor",0,"Theta P.3","voi","full"
"1324",2021-07-13,"Kelantan",0,"Theta P.3","voi","full"
"1325",2021-07-13,"Sarawak",13,"Theta P.3","voi","full"
"1326",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1327",2021-07-13,"Kedah",0,"Theta P.3","voi","full"
"1328",2021-07-13,"Perak",0,"Theta P.3","voi","full"
"1329",2021-07-13,"Johor",0,"Theta P.3","voi","full"
"1330",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1331",2021-07-13,"Terengganu",0,"Theta P.3","voi","full"
"1332",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1333",2021-07-13,"Sabah",0,"Theta P.3","voi","full"
"1334",2021-07-13,"Perlis",0,"Theta P.3","voi","full"
"1335",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi","full"
"1336",2021-07-13,"Melaka",0,"Theta P.3","voi","full"
"1337",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi","full"
"1338",2021-07-13,"Pahang",0,"Theta P.3","voi","full"
"1339",2021-07-13,"Malaysia",13,"Theta P.3","voi","full"
"1340",2021-07-13,"Selangor",0,"Eta B.1.525","voi","full"
"1341",2021-07-13,"Kelantan",0,"Eta B.1.525","voi","full"
"1342",2021-07-13,"Sarawak",1,"Eta B.1.525","voi","full"
"1343",2021-07-13,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"1344",2021-07-13,"Kedah",0,"Eta B.1.525","voi","full"
"1345",2021-07-13,"Perak",0,"Eta B.1.525","voi","full"
"1346",2021-07-13,"Johor",0,"Eta B.1.525","voi","full"
"1347",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1348",2021-07-13,"Terengganu",0,"Eta B.1.525","voi","full"
"1349",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1350",2021-07-13,"Sabah",0,"Eta B.1.525","voi","full"
"1351",2021-07-13,"Perlis",0,"Eta B.1.525","voi","full"
"1352",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1353",2021-07-13,"Melaka",0,"Eta B.1.525","voi","full"
"1354",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1355",2021-07-13,"Pahang",0,"Eta B.1.525","voi","full"
"1356",2021-07-13,"Malaysia",3,"Eta B.1.525","voi","full"
"1357",2021-07-13,"Selangor",0,"Eta B.1.525","voi","full"
"1358",2021-07-13,"Kelantan",0,"Eta B.1.525","voi","full"
"1359",2021-07-13,"Sarawak",0,"Eta B.1.525","voi","full"
"1360",2021-07-13,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi","full"
"1361",2021-07-13,"Kedah",0,"Eta B.1.525","voi","full"
"1362",2021-07-13,"Perak",0,"Eta B.1.525","voi","full"
"1363",2021-07-13,"Johor",0,"Eta B.1.525","voi","full"
"1364",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1365",2021-07-13,"Terengganu",0,"Eta B.1.525","voi","full"
"1366",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1367",2021-07-13,"Sabah",0,"Eta B.1.525","voi","full"
"1368",2021-07-13,"Perlis",0,"Eta B.1.525","voi","full"
"1369",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1370",2021-07-13,"Melaka",0,"Eta B.1.525","voi","full"
"1371",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1372",2021-07-13,"Pahang",0,"Eta B.1.525","voi","full"
"1373",2021-07-13,"Malaysia",0,"Eta B.1.525","voi","full"
"1374",2021-07-23,"Selangor",2,"Alpha B.1.1.7","voc","full"
"1375",2021-07-23,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1376",2021-07-23,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1377",2021-07-23,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc","full"
"1378",2021-07-23,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1379",2021-07-23,"Perak",0,"Alpha B.1.1.7","voc","full"
"1380",2021-07-23,"Johor",0,"Alpha B.1.1.7","voc","full"
"1381",2021-07-23,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1382",2021-07-23,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1383",2021-07-23,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1384",2021-07-23,"Sabah",0,"Alpha B.1.1.7","voc","full"
"1385",2021-07-23,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1386",2021-07-23,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1387",2021-07-23,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1388",2021-07-23,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1389",2021-07-23,"Pahang",0,"Alpha B.1.1.7","voc","full"
